3Langs,Item,answer_id,anon_id,L1,gender,course_id,level_id,class_id,question_id,version,text1_len,text2_len,text3_len,text1,"text2 (line breaks/extra spaces removed, spaces added to reach 60)",text3 (edits made to fix word counts),Judgement,Notes
Y,C1580,22267,bz2,Chinese,Female,452,3,g,2924,1,63,63,63,"If I want to get a new job. I must read newspaper, and notice what company is looking for employee. And then I have to deliver biographic sketches. After I get the notice of company, I have to have an interview. If the employer think I am the person who they want, they will give me notice and I will get the job.","If I want to get a new job. I must read newspaper, and notice what company is looking for employee. And then I have to deliver biographic sketches. After I get the notice of company, I have to have an interview. If the employer think I am the person who they want, they will give me notice and I will get the job.","If I want to get a new job. I must read newspaper, and notice what company is looking for employee. And then I have to deliver biographic sketches. After I get the notice of company, I have to have an interview. If the employer think I am the person who they want, they will give me notice and I will get the job.",3,
Y,K2295,22206,gz0,Korean,Female,452,3,g,2924,1,61,60,60,"To get a highschool admission in my country, you have to pass the middle school education course. Next, you must live in the highshool area. After, you have to get the grade that the highschool requires. Then, you must not have a previous offence. Finally, you don't have to apply on offline by yourself. Your teacher can apply the internet.","To get a highschool admission in my country, you have to pass the middle school education course. Next, you must live in the highshool area. After, you have to get the grade that the highschool requires. Then, you must not have a previous offence. Finally, you don't have to apply on offline by yourself. Your teacher can apply the internet.","To get a highschool admission in my country, you have to pass the middle school education course. Next, you must live in the highshool area. After, you have to get the grade that the highschool requires. Then, you must not have a previous offence. Finally, you don't have to apply on offline by yourself. Your teacher can apply the internet.",3,
Y,K2302,22269,bc0,Korean,Female,452,3,g,2924,1,103,102,102,"To get a driver's license in my country, it should match with the following criteria. First, you must be at least 18 years old. Drivers under the age of 18 can't apply for a driving test. Second, you have to pass physical check-up before a driving test. Then, you have to pass knowledge test. Also, you must pass one test is on site driving test at a official test center, and the other test is driving test in a actual roads such as driving around a town. You must not fail any one of tests in order to have a driving license.
 
","To get a driver's license in my country, it should match with the following criteria. First, you must be at least 18 years old. Drivers under the age of 18 can't apply for a driving test. Second, you have to pass physical check-up before a driving test. Then, you have to pass knowledge test. Also, you must pass one test is on site driving test at a official test center, and the other test is driving test in a actual roads such as driving around a town. You must not fail any one of tests in order to have a driving license. ","To get a driver's license in my country, it should match with the following criteria. First, you must be at least 18 years old. Drivers under the age of 18 can't apply for a driving test. Second, you have to pass physical check-up before a driving test. Then, you have to pass knowledge test. Also, you must pass one test is on site driving test at a official test center, and the other test is driving test in a actual roads such as driving around a town. You must not fail any one of tests in order to have a driving license. ",3,
Y,S394,22200,aj7,Spanish,Male,452,3,g,2924,1,110,104,104,"To get a driver's license in my country (Columbia), you must be at least 18 Years. You have to take a driver`s education. You have to improve the course for to get driver's license. You must be in good conditions for driver's car. You must not in alcoholic state for driver. You have to carry your driver`s license when you driver. When you are driving and a policeman the stop you, you must show the driver`s license. You don`t have to have driver`s license kind 5 for driver small car, the kind 4 is fine. Finally, you must be careful when you drive's car.","To get a driver's license in my country (Columbia), you must be at least 18 Years. You have to take a driver`s education. You have to improve the course for to get driver's license. You must be in good conditions for driver's car. You must not in alcoholic state for driver. You have to carry your driver`s license when you driver. When you are driving and a policeman the stop you, you must show the driver`s license. You don`t have to have driver`s license kind 5 for driver small car, the kind 4 is fine. Finally, you must be careful when you drive's car.","To get a driver's license in my country (Columbia), you must be at least 18 Years. You have to take a driver`s education. You have to improve the course for to get driver's license. You must be in good conditions for driver's car. You must not in alcoholic state for driver. You have to carry your driver`s license when you driver. When you are driving and a policeman the stop you, you must show the driver`s license. You don`t have to have driver`s license kind 5 for driver small car, the kind 4 is fine. Finally, you must be careful when you drive's car.",3,
Y,S397,22270,fe7,Spanish,Female,452,3,g,2924,1,101,98,98,"To have a school admission, first of all you have to fill up the application and then you must ha I20 because it is very important for students to get it.
You don't have to write a letter to know if you are accepted, you must not be nervous because every thing was be o.k.
Second you must take a Michigan test and you have to know some of littler ingles.
You don't have to make a registration after a test you must make it before.
You must not begin to go class if you are not accepted. 
","To have a school admission, first of all you have to fill up the application and then you must ha I20 because it is very important for students to get it. You don't have to write a letter to know if you are accepted, you must not be nervous because every thing was be o.k. Second you must take a Michigan test and you have to know some of littler ingles. You don't have to make a registration after a test you must make it before. You must not begin to go class if you are not accepted. ","To have a school admission, first of all you have to fill up the application and then you must ha I20 because it is very important for students to get it. You don't have to write a letter to know if you are accepted, you must not be nervous because every thing was be o.k. Second you must take a Michigan test and you have to know some of littler ingles. You don't have to make a registration after a test you must make it before. You must not begin to go class if you are not accepted. ",3,
Y,C1649,23051,ef2,Chinese,Male,486,4,w,3014,2,258,251,251,"
 You lifestyle has been being affected by numerous factors. Do you know that the climate will affect your lifestyle distinctly? Maybe somebody did not notice this influence before. But it does exist every day.
 Good climate can make people feel better. I think why everybody likes spring season? The answer is that spring season has obvious good climate. The weather is warm and sunny, and that is why people like to travel to all over the world in spring. Some people take a spring break to see their family or visit their friends because of having good climate. They see movie and plan party more times. At the finally, some people can go to fish outside. For the reason, they maybe can add and change their food category. 
 Bad climate can make people feel nervous. People maybe choose to stay at home to watch TV or play game on computer as result of heavy rain or snow. In the very cold winter, people go home early and get up later. Many people have the experience that is easy to anger at very bad climate. They do not want to visit friends and talk with other peoples. They did not like to travel in bad climate except of special reason. They eat too much, but do exercise very little. They feel unhappy for their adding weight.
 As above said, the climate affects the people lifestyle obviously. It affects the people's feeling and behavior. Maybe you can find some other aspects by yourself. 
","You lifestyle has been being affected by numerous factors. Do you know that the climate will affect your lifestyle distinctly? Maybe somebody did not notice this influence before. But it does exist every day. Good climate can make people feel better. I think why everybody likes spring season? The answer is that spring season has obvious good climate. The weather is warm and sunny, and that is why people like to travel to all over the world in spring. Some people take a spring break to see their family or visit their friends because of having good climate. They see movie and plan party more times. At the finally, some people can go to fish outside. For the reason, they maybe can add and change their food category. Bad climate can make people feel nervous. People maybe choose to stay at home to watch TV or play game on computer as result of heavy rain or snow. In the very cold winter, people go home early and get up later. Many people have the experience that is easy to anger at very bad climate. They do not want to visit friends and talk with other peoples. They did not like to travel in bad climate except of special reason. They eat too much, but do exercise very little. They feel unhappy for their adding weight. As above said, the climate affects the people lifestyle obviously. It affects the people's feeling and behavior. Maybe you can find some other aspects by yourself. ","You lifestyle has been being affected by numerous factors. Do you know that the climate will affect your lifestyle distinctly? Maybe somebody did not notice this influence before. But it does exist every day. Good climate can make people feel better. I think why everybody likes spring season? The answer is that spring season has obvious good climate. The weather is warm and sunny, and that is why people like to travel to all over the world in spring. Some people take a spring break to see their family or visit their friends because of having good climate. They see movie and plan party more times. At the finally, some people can go to fish outside. For the reason, they maybe can add and change their food category. Bad climate can make people feel nervous. People maybe choose to stay at home to watch TV or play game on computer as result of heavy rain or snow. In the very cold winter, people go home early and get up later. Many people have the experience that is easy to anger at very bad climate. They do not want to visit friends and talk with other peoples. They did not like to travel in bad climate except of special reason. They eat too much, but do exercise very little. They feel unhappy for their adding weight. As above said, the climate affects the people lifestyle obviously. It affects the people's feeling and behavior. Maybe you can find some other aspects by yourself. ",3,
Y,C1650,23053,dq9,Chinese,Female,486,4,w,3014,1,318,317,316,"Every day, many people are killed because of heart disease . Heart disease has already become a leading threat to the health of the people in the world. The heart is a complex organ that is vulnerable to hereditary as well as environment risks. According to these risk factors, cardiologists divide the causes of heart disease into two categories: major causes of heart disease and minor causes of heart disease. The following introduction is talking about these causes.
 There are five major causes of the heart disease. One of the five is Family History. If you parents or grandparents have had heart disease, as a result of you being at a higher risk for developing it. The Second is High Blood Pressure. It can cause the heart to work too hard and damage arteries. The third is High Cholesterol Levels. It is dangerous because fatty deposits build up in blood vessels. The fourth is Diabetes. Consequently, diabetes can lead to hardening of the arteries and heart attacks. The fifth is Smoking Cigarettes. Smokers are two or three times more likely to have a heart attack than nonsmokers.
 Except the five major causes, cardiologists also point out three minor causes of heart diseases. The first is Type A Personality. The research is found that the person who has this type is easy to because stressed, being overly competitive, aggressive, and intense. The second is Having a Sedentary lifestyle. Often, these people don't get enough exercise. The third is Obesity. Usually, the obesity people are extremely overweight, and due to have a poor diet. The three minor causes are latent danger to cause heart disease.
 Either the major or the minor causes that people have had, they should already be under the doctor's care. The doctors can treat, control or modify the risk of heart diseases. It is never too late or too early to begin improving heart health. 
","Every day, many people are killed because of heart disease . Heart disease has already become a leading threat to the health of the people in the world. The heart is a complex organ that is vulnerable to hereditary as well as environment risks. According to these risk factors, cardiologists divide the causes of heart disease into two categories: major causes of heart disease and minor causes of heart disease. The following introduction is talking about these causes. There are five major causes of the heart disease. One of the five is Family History. If you parents or grandparents have had heart disease, as a result of you being at a higher risk for developing it. The Second is High Blood Pressure. It can cause the heart to work too hard and damage arteries. The third is High Cholesterol Levels. It is dangerous because fatty deposits build up in blood vessels. The fourth is Diabetes. Consequently, diabetes can lead to hardening of the arteries and heart attacks. The fifth is Smoking Cigarettes. Smokers are two or three times more likely to have a heart attack than nonsmokers. Except the five major causes, cardiologists also point out three minor causes of heart diseases. The first is Type A Personality. The research is found that the person who has this type is easy to because stressed, being overly competitive, aggressive, and intense. The second is Having a Sedentary lifestyle. Often, these people don't get enough exercise. The third is Obesity. Usually, the obesity people are extremely overweight, and due to have a poor diet. The three minor causes are latent danger to cause heart disease. Either the major or the minor causes that people have had, they should already be under the doctor's care. The doctors can treat, control or modify the risk of heart diseases. It is never too late or too early to begin improving heart health. ","Every day, many people are killed because of heart disease. Heart disease has already become a leading threat to the health of the people in the world. The heart is a complex organ that is vulnerable to hereditary as well as environment risks. According to these risk factors, cardiologists divide the causes of heart disease into two categories: major causes of heart disease and minor causes of heart disease. The following introduction is talking about these causes. There are five major causes of the heart disease. One of the five is Family History. If you parents or grandparents have had heart disease, as a result of you being at a higher risk for developing it. The Second is High Blood Pressure. It can cause the heart to work too hard and damage arteries. The third is High Cholesterol Levels. It is dangerous because fatty deposits build up in blood vessels. The fourth is Diabetes. Consequently, diabetes can lead to hardening of the arteries and heart attacks. The fifth is Smoking Cigarettes. Smokers are two or three times more likely to have a heart attack than nonsmokers. Except the five major causes, cardiologists also point out three minor causes of heart diseases. The first is Type A Personality. The research is found that the person who has this type is easy to because stressed, being overly competitive, aggressive, and intense. The second is Having a Sedentary lifestyle. Often, these people don't get enough exercise. The third is Obesity. Usually, the obesity people are extremely overweight, and due to have a poor diet. The three minor causes are latent danger to cause heart disease. Either the major or the minor causes that people have had, they should already be under the doctor's care. The doctors can treat, control or modify the risk of heart diseases. It is never too late or too early to begin improving heart health. ",3,
Y,C1651,23063,fk8,Chinese,Female,486,4,w,3014,1,357,348,348,"People get divorce because of many reasons. For some, the cause of divorce can be a personality or family financial problems. For others, disloyal spouse is the main lead to a separate family. No matter what the reason is, divorce can bring many effects to the couple's life, especially bad effects to the whole family. Personal life and children's life can be largely related because of a divorce.

 A separate family can also largely affect the couple's personal life, especially the one feel been dumped. Many divorced people have lower self-confidence than people who have regular family life. For example, they need to live alone, which brings more loneness to them. They may upset their parents no matter what the divorce reason was. In some case, they will lose some friends due to the sensitiveness of the personal. In other case, divorced people often have financial problem if they don't have a higher paid job. It's always easier to support a family by two instead of one.

Not only is personal life changing a consequence of divorce, but also children's life can be greatly affected. As the Chinese saying goes, ""children are the future."" Even though some children study harder and become a strong person, they would be better off in a whole and regular family. A broken family will not bring a warm and secure home to a child. A child who has a separate family often feels bad and that often lead to a future problem. For example, my cousin had a classmate whose parents were divorced when he was little. The classmate became a trouble maker and finally dropped out from elementary school. 

In summary, divorce is a big aspect of people's life. For themselves, they have to deal with the all trouble and all 'side-effect' of a separate family. For their children, they have to tolerate the pain of living with only one of the parents. Due to the harm of a divorce case, I believe many people need to learn to be more responsible and loyal in order to have a whole family.
","People get divorce because of many reasons. For some, the cause of divorce can be a personality or family financial problems. For others, disloyal spouse is the main lead to a separate family. No matter what the reason is, divorce can bring many effects to the couple's life, especially bad effects to the whole family. Personal life and children's life can be largely related because of a divorce. A separate family can also largely affect the couple's personal life, especially the one feel been dumped. Many divorced people have lower self-confidence than people who have regular family life. For example, they need to live alone, which brings more loneness to them. They may upset their parents no matter what the divorce reason was. In some case, they will lose some friends due to the sensitiveness of the personal. In other case, divorced people often have financial problem if they don't have a higher paid job. It's always easier to support a family by two instead of one. Not only is personal life changing a consequence of divorce, but also children's life can be greatly affected. As the Chinese saying goes, ""children are the future."" Even though some children study harder and become a strong person, they would be better off in a whole and regular family. A broken family will not bring a warm and secure home to a child. A child who has a separate family often feels bad and that often lead to a future problem. For example, my cousin had a classmate whose parents were divorced when he was little. The classmate became a trouble maker and finally dropped out from elementary school. In summary, divorce is a big aspect of people's life. For themselves, they have to deal with the all trouble and all 'side-effect' of a separate family. For their children, they have to tolerate the pain of living with only one of the parents. Due to the harm of a divorce case, I believe many people need to learn to be more responsible and loyal in order to have a whole family.","People get divorce because of many reasons. For some, the cause of divorce can be a personality or family financial problems. For others, disloyal spouse is the main lead to a separate family. No matter what the reason is, divorce can bring many effects to the couple's life, especially bad effects to the whole family. Personal life and children's life can be largely related because of a divorce. A separate family can also largely affect the couple's personal life, especially the one feel been dumped. Many divorced people have lower self-confidence than people who have regular family life. For example, they need to live alone, which brings more loneness to them. They may upset their parents no matter what the divorce reason was. In some case, they will lose some friends due to the sensitiveness of the personal. In other case, divorced people often have financial problem if they don't have a higher paid job. It's always easier to support a family by two instead of one. Not only is personal life changing a consequence of divorce, but also children's life can be greatly affected. As the Chinese saying goes, ""children are the future."" Even though some children study harder and become a strong person, they would be better off in a whole and regular family. A broken family will not bring a warm and secure home to a child. A child who has a separate family often feels bad and that often lead to a future problem. For example, my cousin had a classmate whose parents were divorced when he was little. The classmate became a trouble maker and finally dropped out from elementary school. In summary, divorce is a big aspect of people's life. For themselves, they have to deal with the all trouble and all 'side-effect' of a separate family. For their children, they have to tolerate the pain of living with only one of the parents. Due to the harm of a divorce case, I believe many people need to learn to be more responsible and loyal in order to have a whole family.",3,
Y,C1652,23070,cd2,Chinese,Female,486,4,w,3014,1,357,356,356,"Nowadays heart disease influents people that it has become more and more serious issues. However, what kinds of alarms we perhaps will get heart disease? Cardiologists think of these risk factors as either major or causes of heart disease. There are many potential factors such as family history, high blood pressure and cholesterol levels, Diabetes, or obesity.
There are several major causes of heart disease. First, it is Family history that you are at a higher risk for developing heart disease if your parents or grandparents have had it. Second, it is high blood pressure that causes the heart to work too hard and can damage arteries. Third, it is high cholesterol levels that dangerous because fatty deposits build up in blood vessels. Forth, Diabetes can lead to hardening of the arteries and heart attacks. Another one is smoking cigarettes that smokers are two or three times more likely to have a heart attack than nonsmoker. However, in the world smokers are getting higher and higher and that is why heart disease has become a serious problem. In fact, all these causes of heart disease are related to together.
There are numerous minor causes of heart disease. First of all, having a Type A personality is becoming easily stressed, being overly competitive, aggressive, and intense. What's more, having a sedentary lifestyle is not getting enough exercise. For example, nowadays we spend a lot of time for working or studying and that is way we do not have enough exercise. Even though we take a rest for a while, we usually would like to spend time for sleeping. However, it is not great phenomena because our body stops reducing the excess body fat. Another point is obesity that being extremely overweight and having a poor diet. Furthermore, most of people do not control their diet and just eat what they want; therefore, their body becomes worse.
 To sum up, heart disease is a horrible disease but we should face this problem. Cardiologists offer many evidence to cause heart disease such as smoking cigarettes, family history, or obesity that we should make sure we know this common information.
","Nowadays heart disease influents people that it has become more and more serious issues. However, what kinds of alarms we perhaps will get heart disease? Cardiologists think of these risk factors as either major or causes of heart disease. There are many potential factors such as family history, high blood pressure and cholesterol levels, Diabetes, or obesity. There are several major causes of heart disease. First, it is Family history that you are at a higher risk for developing heart disease if your parents or grandparents have had it. Second, it is high blood pressure that causes the heart to work too hard and can damage arteries. Third, it is high cholesterol levels that dangerous because fatty deposits build up in blood vessels. Forth, Diabetes can lead to hardening of the arteries and heart attacks. Another one is smoking cigarettes that smokers are two or three times more likely to have a heart attack than nonsmoker. However, in the world smokers are getting higher and higher and that is why heart disease has become a serious problem. In fact, all these causes of heart disease are related to together. There are numerous minor causes of heart disease. First of all, having a Type A personality is becoming easily stressed, being overly competitive, aggressive, and intense. What's more, having a sedentary lifestyle is not getting enough exercise. For example, nowadays we spend a lot of time for working or studying and that is way we do not have enough exercise. Even though we take a rest for a while, we usually would like to spend time for sleeping. However, it is not great phenomena because our body stops reducing the excess body fat. Another point is obesity that being extremely overweight and having a poor diet. Furthermore, most of people do not control their diet and just eat what they want; therefore, their body becomes worse. To sum up, heart disease is a horrible disease but we should face this problem. Cardiologists offer many evidence to cause heart disease such as smoking cigarettes, family history, or obesity that we should make sure we know this common information.","Nowadays heart disease influents people that it has become more and more serious issues. However, what kinds of alarms we perhaps will get heart disease? Cardiologists think of these risk factors as either major or causes of heart disease. There are many potential factors such as family history, high blood pressure and cholesterol levels, Diabetes, or obesity. There are several major causes of heart disease. First, it is Family history that you are at a higher risk for developing heart disease if your parents or grandparents have had it. Second, it is high blood pressure that causes the heart to work too hard and can damage arteries. Third, it is high cholesterol levels that dangerous because fatty deposits build up in blood vessels. Forth, Diabetes can lead to hardening of the arteries and heart attacks. Another one is smoking cigarettes that smokers are two or three times more likely to have a heart attack than nonsmoker. However, in the world smokers are getting higher and higher and that is why heart disease has become a serious problem. In fact, all these causes of heart disease are related to together. There are numerous minor causes of heart disease. First of all, having a Type A personality is becoming easily stressed, being overly competitive, aggressive, and intense. What's more, having a sedentary lifestyle is not getting enough exercise. For example, nowadays we spend a lot of time for working or studying and that is way we do not have enough exercise. Even though we take a rest for a while, we usually would like to spend time for sleeping. However, it is not great phenomena because our body stops reducing the excess body fat. Another point is obesity that being extremely overweight and having a poor diet. Furthermore, most of people do not control their diet and just eat what they want; therefore, their body becomes worse. To sum up, heart disease is a horrible disease but we should face this problem. Cardiologists offer many evidence to cause heart disease such as smoking cigarettes, family history, or obesity that we should make sure we know this common information.",3,
Y,K2405,23047,gb7,Korean,Male,486,4,w,3014,1,247,246,246,"These days many of married couples have been divorcing. Actually, nobody had got married without lovely emotion. Have you ever kept lovely someone in your mind? Whatever they have any reasons; it will come home to their heart as a wounded mind. So, why people are separated by divorce and as a result, what kind of problems can be occurring? 

There are most representative two factors in divorcement. First reason is dissimilarity in character. Beginning live a married life, couples get feeling more and more the gap between idea and actuality. It is not easy thing to figure out. Because, they already have been establishing own personality since their childhood. Second reason is an economic problem. If one of couple lost his/her job, its household economic will get into trouble and it is also can be the origin of divorcement. 

Through these reasons are able to make negative social and individual problem as effects. First, individual problem is divorcement brings on physical, mental, behavioral stress to divorced person. Also, if divorced person had had their children, the children will be affected to make their personality for they growing up. Next, social problem is lead to decrease of manpower as divorced person make their physical, mental weakness.

In conclusion, divorce on family life is able to make many troubles. However, the most important thing is no more make divorce on family and it takes a measure with a view to social welfare for members of divorced person. 
","These days many of married couples have been divorcing. Actually, nobody had got married without lovely emotion. Have you ever kept lovely someone in your mind? Whatever they have any reasons; it will come home to their heart as a wounded mind. So, why people are separated by divorce and as a result, what kind of problems can be occurring? There are most representative two factors in divorcement. First reason is dissimilarity in character. Beginning live a married life, couples get feeling more and more the gap between idea and actuality. It is not easy thing to figure out. Because, they already have been establishing own personality since their childhood. Second reason is an economic problem. If one of couple lost his/her job, its household economic will get into trouble and it is also can be the origin of divorcement. Through these reasons are able to make negative social and individual problem as effects. First, individual problem is divorcement brings on physical, mental, behavioral stress to divorced person. Also, if divorced person had had their children, the children will be affected to make their personality for they growing up. Next, social problem is lead to decrease of manpower as divorced person make their physical, mental weakness. In conclusion, divorce on family life is able to make many troubles. However, the most important thing is no more make divorce on family and it takes a measure with a view to social welfare for members of divorced person. ","These days many of married couples have been divorcing. Actually, nobody had got married without lovely emotion. Have you ever kept lovely someone in your mind? Whatever they have any reasons; it will come home to their heart as a wounded mind. So, why people are separated by divorce and as a result, what kind of problems can be occurring? There are most representative two factors in divorcement. First reason is dissimilarity in character. Beginning live a married life, couples get feeling more and more the gap between idea and actuality. It is not easy thing to figure out. Because, they already have been establishing own personality since their childhood. Second reason is an economic problem. If one of couple lost his/her job, its household economic will get into trouble and it is also can be the origin of divorcement. Through these reasons are able to make negative social and individual problem as effects. First, individual problem is divorcement brings on physical, mental, behavioral stress to divorced person. Also, if divorced person had had their children, the children will be affected to make their personality for they growing up. Next, social problem is lead to decrease of manpower as divorced person make their physical, mental weakness. In conclusion, divorce on family life is able to make many troubles. However, the most important thing is no more make divorce on family and it takes a measure with a view to social welfare for members of divorced person. ",3,
Y,K2406,23052,au6,Korean,Male,486,4,w,3014,1,339,339,339,"We already knew that every country has many problems. We cannot pick up all problems and their effects. If we did that process, we would stay up all night for many days. Therefore, I want to focus on the effects of a social and an economic problem. A social and an economic problem have had several important effects on my country.

 First, I there are three effects of a social problem. For example, people started to build more hospice hospitals, buildings for seniors or the retired. Next, we could say that one of the major effects of the social problem is increased crime rate. The crime came from not a severe action like murder, but an essential desire to eat like a grocery store thief. Third, the effect is decreasing the number of children. Because many women have more chances to work and become more independent, they have thought living alone is better than a marriage. That is why the birth rates are too low.

 On the next stage, there are also three aspects of an economic problem. First of all, the most serious problem in economic is a growing unemployment rate. Due to the global depression, many workers are laid off from their work place. In addition, it is too difficult for many young students to get a job. Second, many small companies and some of global corporations are bankrupted. For example, many construction companies were already bankrupted and merged by other corporations. Third, as a fundamental problem, whereas the rich are getting richer, the poor are getting poorer. The world is not just for rich people, but for everyone.

 In conclusion, we got to know that there are many effects of a social and an economic problem in my country. However, there are no countries in the world without a social and an economic problem. I think the most important thing is realizing what we have to do. It is a problem not of person but of everyone. We have to go through and overcome these problems.


 
","We already knew that every country has many problems. We cannot pick up all problems and their effects. If we did that process, we would stay up all night for many days. Therefore, I want to focus on the effects of a social and an economic problem. A social and an economic problem have had several important effects on my country. First, I there are three effects of a social problem. For example, people started to build more hospice hospitals, buildings for seniors or the retired. Next, we could say that one of the major effects of the social problem is increased crime rate. The crime came from not a severe action like murder, but an essential desire to eat like a grocery store thief. Third, the effect is decreasing the number of children. Because many women have more chances to work and become more independent, they have thought living alone is better than a marriage. That is why the birth rates are too low. On the next stage, there are also three aspects of an economic problem. First of all, the most serious problem in economic is a growing unemployment rate. Due to the global depression, many workers are laid off from their work place. In addition, it is too difficult for many young students to get a job. Second, many small companies and some of global corporations are bankrupted. For example, many construction companies were already bankrupted and merged by other corporations. Third, as a fundamental problem, whereas the rich are getting richer, the poor are getting poorer. The world is not just for rich people, but for everyone. In conclusion, we got to know that there are many effects of a social and an economic problem in my country. However, there are no countries in the world without a social and an economic problem. I think the most important thing is realizing what we have to do. It is a problem not of person but of everyone. We have to go through and overcome these problems. ","We already knew that every country has many problems. We cannot pick up all problems and their effects. If we did that process, we would stay up all night for many days. Therefore, I want to focus on the effects of a social and an economic problem. A social and an economic problem have had several important effects on my country. First, I there are three effects of a social problem. For example, people started to build more hospice hospitals, buildings for seniors or the retired. Next, we could say that one of the major effects of the social problem is increased crime rate. The crime came from not a severe action like murder, but an essential desire to eat like a grocery store thief. Third, the effect is decreasing the number of children. Because many women have more chances to work and become more independent, they have thought living alone is better than a marriage. That is why the birth rates are too low. On the next stage, there are also three aspects of an economic problem. First of all, the most serious problem in economic is a growing unemployment rate. Due to the global depression, many workers are laid off from their work place. In addition, it is too difficult for many young students to get a job. Second, many small companies and some of global corporations are bankrupted. For example, many construction companies were already bankrupted and merged by other corporations. Third, as a fundamental problem, whereas the rich are getting richer, the poor are getting poorer. The world is not just for rich people, but for everyone. In conclusion, we got to know that there are many effects of a social and an economic problem in my country. However, there are no countries in the world without a social and an economic problem. I think the most important thing is realizing what we have to do. It is a problem not of person but of everyone. We have to go through and overcome these problems. ",3,
Y,S410,23056,df4,Spanish,Male,486,4,w,3014,1,305,304,304,"Marriage is an engagement very important for the society, because the base of the society is the family and the family is built from the marriage. However, people have differences that can produce internal conflicts in the couple. It has produced lot of divorces and the porcentage of the divorces is increasing with time. The world change and people too.

There are lot ot consequences of the divorce and this is due to a bad decision in the life. After of a divorce, one of the partners can be unhappiness or happiness depend on of the situation. Sometimes, the divorce is better than a marriage with internal conflicts. It is not just that a couple sacrifice the rest of the life to try of keep a bad relationship. Now, when there are children, it is possible that they can be affected for this problems. Commonly, these children don't have control in their life. Maybe, They express their feeling about situation with rebelliousness forward to family or society. 

The economical part is difficult in the couple, because it is possible that one of the partner wants to stay with more material things. For example, If the couple has houses, car or lot of money at bank, It is possible that is can produce a conflict. It is complicated that the couple can be agree in this point. Generally, it is resolved by a judge of justice depend on the rules of each countries.

In conclusion, a divorce can have differents causes but the effects can be too much. However, there are lot of situations in couples where the divorce is the best option. There are lot of reasons to think in a divorce. Furthermore, before of get married is prudent to analysis all the enviroment of the couple, becuase this is a decision very important.
","Marriage is an engagement very important for the society, because the base of the society is the family and the family is built from the marriage. However, people have differences that can produce internal conflicts in the couple. It has produced lot of divorces and the porcentage of the divorces is increasing with time. The world change and people too. There are lot ot consequences of the divorce and this is due to a bad decision in the life. After of a divorce, one of the partners can be unhappiness or happiness depend on of the situation. Sometimes, the divorce is better than a marriage with internal conflicts. It is not just that a couple sacrifice the rest of the life to try of keep a bad relationship. Now, when there are children, it is possible that they can be affected for this problems. Commonly, these children don't have control in their life. Maybe, They express their feeling about situation with rebelliousness forward to family or society. The economical part is difficult in the couple, because it is possible that one of the partner wants to stay with more material things. For example, If the couple has houses, car or lot of money at bank, It is possible that is can produce a conflict. It is complicated that the couple can be agree in this point. Generally, it is resolved by a judge of justice depend on the rules of each countries. In conclusion, a divorce can have differents causes but the effects can be too much. However, there are lot of situations in couples where the divorce is the best option. There are lot of reasons to think in a divorce. Furthermore, before of get married is prudent to analysis all the enviroment of the couple, becuase this is a decision very important.","Marriage is an engagement very important for the society, because the base of the society is the family and the family is built from the marriage. However, people have differences that can produce internal conflicts in the couple. It has produced lot of divorces and the porcentage of the divorces is increasing with time. The world change and people too. There are lot ot consequences of the divorce and this is due to a bad decision in the life. After of a divorce, one of the partners can be unhappiness or happiness depend on of the situation. Sometimes, the divorce is better than a marriage with internal conflicts. It is not just that a couple sacrifice the rest of the life to try of keep a bad relationship. Now, when there are children, it is possible that they can be affected for this problems. Commonly, these children don't have control in their life. Maybe, They express their feeling about situation with rebelliousness forward to family or society. The economical part is difficult in the couple, because it is possible that one of the partner wants to stay with more material things. For example, If the couple has houses, car or lot of money at bank, It is possible that is can produce a conflict. It is complicated that the couple can be agree in this point. Generally, it is resolved by a judge of justice depend on the rules of each countries. In conclusion, a divorce can have differents causes but the effects can be too much. However, there are lot of situations in couples where the divorce is the best option. There are lot of reasons to think in a divorce. Furthermore, before of get married is prudent to analysis all the enviroment of the couple, becuase this is a decision very important.",3,
