3Langs,Item,answer_id,anon_id,L1,gender,course_id,level_id,class_id,question_id,version,text1_len,text2_len,text3_len,text1,"text2 (line breaks/extra spaces removed, spaces added to reach 60)",text3 (edits made to fix word counts),Judgement,Notes
Y,K1389,13202,cc4,Korean,Male,320,5,g,1880,2,155,155,155,"In Korea, there are few spaces to throw trash away. Whenever you walk in the street, you will be able to discover a lot of trash there. The trash problem is the big issue in Korea. There are several solutions to deal with the problem. First, we should separate trash into small parts like bottles, plastic things, and cans. We should not discard all trash into the trash bag. After we divide trash into bottles, plastic things, and the cans, we can throw the trash away. Second, we have to decrease disposables. If we use disposables, we will have to throw away after we use it one. If so, the number of trash will increase drastically. To reduce it, it is necessary that we should not use disposables from now then on. All countries have the trash problem. Therefore, we have to try to reduce trash like dividing trash into small parts and reducing disposables. 
","In Korea, there are few spaces to throw trash away. Whenever you walk in the street, you will be able to discover a lot of trash there. The trash problem is the big issue in Korea. There are several solutions to deal with the problem. First, we should separate trash into small parts like bottles, plastic things, and cans. We should not discard all trash into the trash bag. After we divide trash into bottles, plastic things, and the cans, we can throw the trash away. Second, we have to decrease disposables. If we use disposables, we will have to throw away after we use it one. If so, the number of trash will increase drastically. To reduce it, it is necessary that we should not use disposables from now then on. All countries have the trash problem. Therefore, we have to try to reduce trash like dividing trash into small parts and reducing disposables. ","In Korea, there are few spaces to throw trash away. Whenever you walk in the street, you will be able to discover a lot of trash there. The trash problem is the big issue in Korea. There are several solutions to deal with the problem. First, we should separate trash into small parts like bottles, plastic things, and cans. We should not discard all trash into the trash bag. After we divide trash into bottles, plastic things, and the cans, we can throw the trash away. Second, we have to decrease disposables. If we use disposables, we will have to throw away after we use it one. If so, the number of trash will increase drastically. To reduce it, it is necessary that we should not use disposables from now then on. All countries have the trash problem. Therefore, we have to try to reduce trash like dividing trash into small parts and reducing disposables. ",2,
Y,S235,13084,fj0,Spanish,Female,320,5,g,1880,1,221,219,219,"One of the problems in my country that is still not fully resolved is the garbage on the streets of the cities. One of these cities is Tampico, the city I was born in. The garbage problem in Tampico is huge. Perhaps the most sign of this is the big garbage collector just at the entrance of the city. In addition, both on streets and at the beach, you can see every kind of garbage for example bags of candy, bottles of coke, paper, plastic bottles, butts, etc. But the saddest part of it is that you can see people throwing garbage everywhere! This makes me feel angry. Why do people do it'
When I was studying at the University, I thought that was an Education problem. Now, I think that it is something more related to the feeling of belonging or not belonging. Our houses in Mexico are much cleaner that our streets. People take care of 'their' houses but they don't take care of their city because they don't really feel that is 'theirs.'
I think the solution can be to create a feeling of ownership in the people about their city. If people feel that the city is theirs the say way they feel about their houses is possible that they would take care of it. 
","One of the problems in my country that is still not fully resolved is the garbage on the streets of the cities. One of these cities is Tampico, the city I was born in. The garbage problem in Tampico is huge. Perhaps the most sign of this is the big garbage collector just at the entrance of the city. In addition, both on streets and at the beach, you can see every kind of garbage for example bags of candy, bottles of coke, paper, plastic bottles, butts, etc. But the saddest part of it is that you can see people throwing garbage everywhere! This makes me feel angry. Why do people do it' When I was studying at the University, I thought that was an Education problem. Now, I think that it is something more related to the feeling of belonging or not belonging. Our houses in Mexico are much cleaner that our streets. People take care of 'their' houses but they don't take care of their city because they don't really feel that is 'theirs.' I think the solution can be to create a feeling of ownership in the people about their city. If people feel that the city is theirs the say way they feel about their houses is possible that they would take care of it. ","One of the problems in my country that is still not fully resolved is the garbage on the streets of the cities. One of these cities is Tampico, the city I was born in. The garbage problem in Tampico is huge. Perhaps the most sign of this is the big garbage collector just at the entrance of the city. In addition, both on streets and at the beach, you can see every kind of garbage for example bags of candy, bottles of coke, paper, plastic bottles, butts, etc. But the saddest part of it is that you can see people throwing garbage everywhere! This makes me feel angry. Why do people do it' When I was studying at the University, I thought that was an Education problem. Now, I think that it is something more related to the feeling of belonging or not belonging. Our houses in Mexico are much cleaner that our streets. People take care of 'their' houses but they don't take care of their city because they don't really feel that is 'theirs.' I think the solution can be to create a feeling of ownership in the people about their city. If people feel that the city is theirs the say way they feel about their houses is possible that they would take care of it. ",2,
Y,C849,13211,bz1,Chinese,Male,320,5,g,1885,1,211,211,211,"Most people are not wealthy which means that saving money is one approach we can use to improve our life or simply means the only way to become the rich. First of all, food cost takes a huge percentage of our monthly spending. Thus, the first method I can image to economize is to buy a big refrigerator which stores huge amount of food. Then, we are supposed to joint one of the member of the whole sale stores, such as COSTCO, and SAM's Club. This approach I believe could help us to save at least 30% of the total food spending. Secondly, purchasing clothes when they are on sales is also a wise way to save money. Summer clothes, for instance, are very cheap in autumn sales. Accordingly, we can buy summer garments of all kinds for the next year. Further, we can take advantages of credit card companies. To achieve this means that we should do everything stated above to earn oil discount, free gifts, or bigger discount which depends on activities that are held by credit card companies irregularly. There are still many methods we do not know to save money and I believe these are the differences between most of the people and those who are wealthy.","Most people are not wealthy which means that saving money is one approach we can use to improve our life or simply means the only way to become the rich. First of all, food cost takes a huge percentage of our monthly spending. Thus, the first method I can image to economize is to buy a big refrigerator which stores huge amount of food. Then, we are supposed to joint one of the member of the whole sale stores, such as COSTCO, and SAM's Club. This approach I believe could help us to save at least 30% of the total food spending. Secondly, purchasing clothes when they are on sales is also a wise way to save money. Summer clothes, for instance, are very cheap in autumn sales. Accordingly, we can buy summer garments of all kinds for the next year. Further, we can take advantages of credit card companies. To achieve this means that we should do everything stated above to earn oil discount, free gifts, or bigger discount which depends on activities that are held by credit card companies irregularly. There are still many methods we do not know to save money and I believe these are the differences between most of the people and those who are wealthy.","Most people are not wealthy which means that saving money is one approach we can use to improve our life or simply means the only way to become the rich. First of all, food cost takes a huge percentage of our monthly spending. Thus, the first method I can image to economize is to buy a big refrigerator which stores huge amount of food. Then, we are supposed to joint one of the member of the whole sale stores, such as COSTCO, and SAM's Club. This approach I believe could help us to save at least 30% of the total food spending. Secondly, purchasing clothes when they are on sales is also a wise way to save money. Summer clothes, for instance, are very cheap in autumn sales. Accordingly, we can buy summer garments of all kinds for the next year. Further, we can take advantages of credit card companies. To achieve this means that we should do everything stated above to earn oil discount, free gifts, or bigger discount which depends on activities that are held by credit card companies irregularly. There are still many methods we do not know to save money and I believe these are the differences between most of the people and those who are wealthy.",2,All about saving money
Y,C851,13218,fk3,Chinese,Male,320,5,g,1885,2,165,166,166,"From my own experience, three methods could be practical to get us spend less and save more. The first important reminder is to avoid paying by credit cards. They potentially encourage us to spend more if we are not good at controlling our purchase desire, because we are free of restraints brought by cash and debit cards and we are just limited by the credit line. Furthermore, we don't need to pay off the amount immediately that credit card companies pay sellers for us, which probably make us step further into a debt mire. Then we could probably save up to 30% on food expense if we have a membership card for a wholesale store, such as Costco. In addition, We could go to shopping malls regularly, where we could easily come across some postseason deals with pretty good quality but even only 10 percent of the original price. In conclusion, we could save much money if we would like to do what I describe above.","From my own experience, three methods could be practical to get us spend less and save more. The first important reminder is to avoid paying by credit cards. They potentially encourage us to spend more if we are not good at controlling our purchase desire, because we are free of restraints brought by cash and debit cards and we are just limited by the credit line. Furthermore, we don't need to pay off the amount immediately that credit card companies pay sellers for us, which probably make us step further into a debt mire. Then we could probably save up to 30% on food expense if we have a membership card for a wholesale store, such as Costco. In addition, We could go to shopping malls regularly, where we could easily come across some postseason deals with pretty good quality but even only 10 percent of the original price. In conclusion, we could save much money if we would like to do what I describe above.","From my own experience, three methods could be practical to get us spend less and save more. The first important reminder is to avoid paying by credit cards. They potentially encourage us to spend more if we are not good at controlling our purchase desire, because we are free of restraints brought by cash and debit cards and we are just limited by the credit line. Furthermore, we don't need to pay off the amount immediately that credit card companies pay sellers for us, which probably make us step further into a debt mire. Then we could probably save up to 30% on food expense if we have a membership card for a wholesale store, such as Costco. In addition, We could go to shopping malls regularly, where we could easily come across some postseason deals with pretty good quality but even only 10 percent of the original price. In conclusion, we could save much money if we would like to do what I describe above.",2,
Y,C854,13225,di7,Chinese,Male,320,5,g,1885,1,94,94,94,"One of what my wife and I have done to economize is to take public transportation. After doing statistics, we have found taking a bus instead of driving our car to work and school is really able to decrease our daily expense because we refill oil and do car maintainance fewer times than before. In addition, nowadays the oil price is dramatically rising. Another significant reason we are concerned is the temperature of the world is getting higher. Therefore, since taking public transportation has some advantages, we have changed the way of daily transportation.","One of what my wife and I have done to economize is to take public transportation. After doing statistics, we have found taking a bus instead of driving our car to work and school is really able to decrease our daily expense because we refill oil and do car maintainance fewer times than before. In addition, nowadays the oil price is dramatically rising. Another significant reason we are concerned is the temperature of the world is getting higher. Therefore, since taking public transportation has some advantages, we have changed the way of daily transportation.","One of what my wife and I have done to economize is to take public transportation. After doing statistics, we have found taking a bus instead of driving our car to work and school is really able to decrease our daily expense because we refill oil and do car maintainance fewer times than before. In addition, nowadays the oil price is dramatically rising. Another significant reason we are concerned is the temperature of the world is getting higher. Therefore, since taking public transportation has some advantages, we have changed the way of daily transportation.",2,
Y,C858,13279,ca4,Chinese,Male,320,5,g,1885,1,332,331,331,"If you want to economize, there are many ways to do in your daily life that you could spend less and save more. The first advice I will give you is to plan carefully and think in detail. 
Vacations are significant areas that you can economize. Plan ahead and book tickets in advance, usually you can get a very good deal especially for air tickets and hotel room rates therefore you will save a lot of money. 
Clothing is an important area that you spend less and save more. Buying clothing at the time of on sale, you will get the same quality clothing, but you only need pay a less expensive price. If you will take a great deal of vacations, you will save more.
Food is an area that you cannot save more. You will spend more money on buying food from grocery stores such as Giant eagle, but you will get a good price at supermarket like Walmart. If you want to buy fresh vegetables, you can go to strip district, not only you will get really fresh vegetables, but also you will get a big deal for a large numbers of kinds of vegetables. Although one purchasing cannot save more, you will save a lot of money eventually.
Coupons are also an area that can help you spend less and save more.
The second advice I will help you is using credit cards carefully. Credit cards have two sides. It is really convenient that you use your credit cards to buy almost all stuffs as long as the total expense does not surpass the credit line. But on the other side, if you do not use it carefully, the convenient credit cards also can make you falling into debt. You can restrain yourself from using your credit cards, because you should know you are spending the money that you really do not have. A number of major changes you should do will lead you to your goal-economizing.
","If you want to economize, there are many ways to do in your daily life that you could spend less and save more. The first advice I will give you is to plan carefully and think in detail. Vacations are significant areas that you can economize. Plan ahead and book tickets in advance, usually you can get a very good deal especially for air tickets and hotel room rates therefore you will save a lot of money. Clothing is an important area that you spend less and save more. Buying clothing at the time of on sale, you will get the same quality clothing, but you only need pay a less expensive price. If you will take a great deal of vacations, you will save more. Food is an area that you cannot save more. You will spend more money on buying food from grocery stores such as Giant eagle, but you will get a good price at supermarket like Walmart. If you want to buy fresh vegetables, you can go to strip district, not only you will get really fresh vegetables, but also you will get a big deal for a large numbers of kinds of vegetables. Although one purchasing cannot save more, you will save a lot of money eventually. Coupons are also an area that can help you spend less and save more. The second advice I will help you is using credit cards carefully. Credit cards have two sides. It is really convenient that you use your credit cards to buy almost all stuffs as long as the total expense does not surpass the credit line. But on the other side, if you do not use it carefully, the convenient credit cards also can make you falling into debt. You can restrain yourself from using your credit cards, because you should know you are spending the money that you really do not have. A number of major changes you should do will lead you to your goal-economizing.","If you want to economize, there are many ways to do in your daily life that you could spend less and save more. The first advice I will give you is to plan carefully and think in detail. Vacations are significant areas that you can economize. Plan ahead and book tickets in advance, usually you can get a very good deal especially for air tickets and hotel room rates therefore you will save a lot of money. Clothing is an important area that you spend less and save more. Buying clothing at the time of on sale, you will get the same quality clothing, but you only need pay a less expensive price. If you will take a great deal of vacations, you will save more. Food is an area that you cannot save more. You will spend more money on buying food from grocery stores such as Giant eagle, but you will get a good price at supermarket like Walmart. If you want to buy fresh vegetables, you can go to strip district, not only you will get really fresh vegetables, but also you will get a big deal for a large numbers of kinds of vegetables. Although one purchasing cannot save more, you will save a lot of money eventually. Coupons are also an area that can help you spend less and save more. The second advice I will help you is using credit cards carefully. Credit cards have two sides. It is really convenient that you use your credit cards to buy almost all stuffs as long as the total expense does not surpass the credit line. But on the other side, if you do not use it carefully, the convenient credit cards also can make you falling into debt. You can restrain yourself from using your credit cards, because you should know you are spending the money that you really do not have. A number of major changes you should do will lead you to your goal-economizing.",2,
Y,K1390,13215,cc4,Korean,Male,320,5,g,1885,1,150,155,155,"I spend about $400 every month. I think that I am spending too much money, so I need to save money. First, I should pack a lunch box. I pay $7 for lunch everyday. If I pack a lunch box, I would be able to save at least $100. Second, I have to call to Korea few times. I call my parents and friends many times. That is why, I buy a prepaid card once a month which costs $50. Rather than calling them, I will have to focus on studying. Lastly, I need to reduce the number of buying clothes. Even though I have plenty of clothes, I have gone shopping to buy clothes five times a month. Therefore, I should not buy them any more. If I carry out the three things, I would be able to save at least $200. I will perform these things immediately to make a lot of money.","I spend about $400 every month. I think that I am spending too much money, so I need to save money. First, I should pack a lunch box. I pay $7 for lunch everyday. If I pack a lunch box, I would be able to save at least $100. Second, I have to call to Korea few times. I call my parents and friends many times. That is why, I buy a prepaid card once a month which costs $50. Rather than calling them, I will have to focus on studying. Lastly, I need to reduce the number of buying clothes. Even though I have plenty of clothes, I have gone shopping to buy clothes five times a month. Therefore, I should not buy them any more. If I carry out the three things, I would be able to save at least $200. I will perform these things immediately to make a lot of money.","I spend about $400 every month. I think that I am spending too much money, so I need to save money. First, I should pack a lunch box. I pay $7 for lunch everyday. If I pack a lunch box, I would be able to save at least $100. Second, I have to call to Korea few times. I call my parents and friends many times. That is why, I buy a prepaid card once a month which costs $50. Rather than calling them, I will have to focus on studying. Lastly, I need to reduce the number of buying clothes. Even though I have plenty of clothes, I have gone shopping to buy clothes five times a month. Therefore, I should not buy them any more. If I carry out the three things, I would be able to save at least $200. I will perform these things immediately to make a lot of money.",2,
Y,K1398,13277,dy7,Korean,Female,320,5,g,1885,1,108,106,107,"To save money, we have to organize extra money except rent fee or utilities well. For a vacation, we had better make long term plans a couple of months in advance, Because sudden travel could leave a lot of burden in family economy. In case of clothing, I can save money more than any other categories, because I brought many clothes from my country and I think American style is a little bit different from my taste. Moreover, I found that the price of clothes in the U.S. is pretty cheaper than my country.To save money, this kind of methods could help me for losical consuming.","To save money, we have to organize extra money except rent fee or utilities well. For a vacation, we had better make long term plans a couple of months in advance, Because sudden travel could leave a lot of burden in family economy. In case of clothing, I can save money more than any other categories, because I brought many clothes from my country and I think American style is a little bit different from my taste. Moreover, I found that the price of clothes in the U.S. is pretty cheaper than my country.To save money, this kind of methods could help me for losical consuming.","To save money, we have to organize extra money except rent fee or utilities well. For a vacation, we had better make long term plans a couple of months in advance, Because sudden travel could leave a lot of burden in family economy. In case of clothing, I can save money more than any other categories, because I brought many clothes from my country and I think American style is a little bit different from my taste. Moreover, I found that the price of clothes in the U.S. is pretty cheaper than my country. To save money, this kind of methods could help me for losical consuming.",2,
Y,K1411,13426,eq8,Korean,Male,320,5,g,1885,1,143,142,142,"When I lived in Korea, I should have spent a lot of money because I earned money myself so I had no idea about a sense of economy. Whenever I earn some money I spent all money at once. However, Today, I am changing a strategy to spend money of ways. There are several ways how can I save some money.
 First of all, I always prepare a lunch. It gives me to save some money. After all, I do not like the cafeteria food of CL. Second, As much as possible, I want to use my debt card because I do not want to make some coins. Finally, I write an account book of mine. It is really useful for me. These days, I should keep my money for a long time because I can not earn money in the U.S. 
","When I lived in Korea, I should have spent a lot of money because I earned money myself so I had no idea about a sense of economy. Whenever I earn some money I spent all money at once. However, Today, I am changing a strategy to spend money of ways. There are several ways how can I save some money. First of all, I always prepare a lunch. It gives me to save some money. After all, I do not like the cafeteria food of CL. Second, As much as possible, I want to use my debt card because I do not want to make some coins. Finally, I write an account book of mine. It is really useful for me. These days, I should keep my money for a long time because I can not earn money in the U.S. ","When I lived in Korea, I should have spent a lot of money because I earned money myself so I had no idea about a sense of economy. Whenever I earn some money I spent all money at once. However, Today, I am changing a strategy to spend money of ways. There are several ways how can I save some money. First of all, I always prepare a lunch. It gives me to save some money. After all, I do not like the cafeteria food of CL. Second, As much as possible, I want to use my debt card because I do not want to make some coins. Finally, I write an account book of mine. It is really useful for me. These days, I should keep my money for a long time because I can not earn money in the U.S. ",2,
Y,S236,13212,fj0,Spanish,Female,320,5,g,1885,1,83,82,82,"My husband and I were talking about saving for our vacation. We realize that we could spend less both in restaurant meals and entertainment. Many restaurant have low-cost meals so we decided buy this meals insted of the premium ones or kids meals. This could help us save a lot of money.
For entertainment, we decided to go less often to the movies. In addition, we thought of buying fewer trats at the theater and just one soda for both of us.","My husband and I were talking about saving for our vacation. We realize that we could spend less both in restaurant meals and entertainment. Many restaurant have low-cost meals so we decided buy this meals insted of the premium ones or kids meals. This could help us save a lot of money. For entertainment, we decided to go less often to the movies. In addition, we thought of buying fewer trats at the theater and just one soda for both of us.","My husband and I were talking about saving for our vacation. We realize that we could spend less both in restaurant meals and entertainment. Many restaurant have low-cost meals so we decided buy this meals insted of the premium ones or kids meals. This could help us save a lot of money. For entertainment, we decided to go less often to the movies. In addition, we thought of buying fewer trats at the theater and just one soda for both of us.",2,
Y,C890,13562,bz1,Chinese,Male,320,5,g,1945,1,152,152,152,"Three mouths ago, I was thinking should I continue studying in ELI or not? Fortunately, I decided to stay and I think that was a correct decision. If I had not stayed, I would not have had the chance to further consolidate my overall English ability. Grammar, for instance, I feel more comfortable to distinguish the subtle difference. If had not decided to stay, I could not have built that kind of strong connection between small differences in my mind. In addition, I started feeling the pressure of being a student at level five. It was much easier when I was a level four student in ELI; however, I began noticing some pressure, such as memorizing lots of difficult vocabulary in reading class. I think the pain is caused by the process of making a big leap. Thus, if I had not stayed, I would never have had chance to be better.","Three mouths ago, I was thinking should I continue studying in ELI or not? Fortunately, I decided to stay and I think that was a correct decision. If I had not stayed, I would not have had the chance to further consolidate my overall English ability. Grammar, for instance, I feel more comfortable to distinguish the subtle difference. If had not decided to stay, I could not have built that kind of strong connection between small differences in my mind. In addition, I started feeling the pressure of being a student at level five. It was much easier when I was a level four student in ELI; however, I began noticing some pressure, such as memorizing lots of difficult vocabulary in reading class. I think the pain is caused by the process of making a big leap. Thus, if I had not stayed, I would never have had chance to be better.","Three mouths ago, I was thinking should I continue studying in ELI or not? Fortunately, I decided to stay and I think that was a correct decision. If I had not stayed, I would not have had the chance to further consolidate my overall English ability. Grammar, for instance, I feel more comfortable to distinguish the subtle difference. If had not decided to stay, I could not have built that kind of strong connection between small differences in my mind. In addition, I started feeling the pressure of being a student at level five. It was much easier when I was a level four student in ELI; however, I began noticing some pressure, such as memorizing lots of difficult vocabulary in reading class. I think the pain is caused by the process of making a big leap. Thus, if I had not stayed, I would never have had chance to be better.",2,
Y,C892,13570,fk3,Chinese,Male,320,5,g,1945,2,207,202,203,"One and half years ago, I decided to come to the US to help my wife recover from a chronic disease.
If I had not decided to come here, I would stay in China now and I would be much happier with my old friends around me. It would have been easy to keep in good touch with them. I also would visit my parents very often.If I were in China, I might have continued to work as a project manager in China office of an American company I ever worked for before, or I might have jumped to another world top data storage company and now I would be in a senior management position. Or I might had begun another startup in Beijing,China and now I would be very busy with running it.
But if I had stayed in China in the past year, I wouldn't have helped my wife recover from a chronic disease. I wouldn't have visited so many cities and wonderful scenic sites of the US. Also I wouldn't be taking classes in the ELI of Pitt.
I wish I could come back to China at the end of this year to visit my parents and my siblings
","One and half years ago, I decided to come to the US to help my wife recover from a chronic disease. If I had not decided to come here, I would stay in China now and I would be much happier with my old friends around me. It would have been easy to keep in good touch with them. I also would visit my parents very often.If I were in China, I might have continued to work as a project manager in China office of an American company I ever worked for before, or I might have jumped to another world top data storage company and now I would be in a senior management position. Or I might had begun another startup in Beijing,China and now I would be very busy with running it. But if I had stayed in China in the past year, I wouldn't have helped my wife recover from a chronic disease. I wouldn't have visited so many cities and wonderful scenic sites of the US. Also I wouldn't be taking classes in the ELI of Pitt. I wish I could come back to China at the end of this year to visit my parents and my siblings","One and half years ago, I decided to come to the US to help my wife recover from a chronic disease. If I had not decided to come here, I would stay in China now and I would be much happier with my old friends around me. It would have been easy to keep in good touch with them. I also would visit my parents very often.If I were in China, I might have continued to work as a project manager in China office of an American company I ever worked for before, or I might have jumped to another world top data storage company and now I would be in a senior management position. Or I might had begun another startup in Beijing, China and now I would be very busy with running it. But if I had stayed in China in the past year, I wouldn't have helped my wife recover from a chronic disease. I wouldn't have visited so many cities and wonderful scenic sites of the US. Also I wouldn't be taking classes in the ELI of Pitt. I wish I could come back to China at the end of this year to visit my parents and my siblings",2,
Y,C894,13595,di7,Chinese,Male,320,5,g,1945,2,224,224,224,"After graduation from junior high school, I chose to enter an industrial high school, not a normal high school, which most students go to, for I did not have high grades to attend good high schools which I wanted to. The most important reason is at that time I did not like study. If I could go back to my young age, I would have made a different choice. I wish that I could have enjoyed study and had worked hard. If so, I would have gotten high enough scores and attended in normal high school. Because normal high school has more literature classes than industrial high school does. If I had attended in a normal high school, I might have learned more knowledge about history, music and art. Then, I would share more information about my hometown to ELI classmates when we are chatting. If I had not studied in industrial high school, on the contrary, I would not know how to fix a great deal of electrical equipment. I might not have gotten married with my wife because after graduation from high school, I studied in a technology university. In any way, if I had chosen the other kind of high school, my life would be totally different, but however, I am not sure if that would be better than I am.","After graduation from junior high school, I chose to enter an industrial high school, not a normal high school, which most students go to, for I did not have high grades to attend good high schools which I wanted to. The most important reason is at that time I did not like study. If I could go back to my young age, I would have made a different choice. I wish that I could have enjoyed study and had worked hard. If so, I would have gotten high enough scores and attended in normal high school. Because normal high school has more literature classes than industrial high school does. If I had attended in a normal high school, I might have learned more knowledge about history, music and art. Then, I would share more information about my hometown to ELI classmates when we are chatting. If I had not studied in industrial high school, on the contrary, I would not know how to fix a great deal of electrical equipment. I might not have gotten married with my wife because after graduation from high school, I studied in a technology university. In any way, if I had chosen the other kind of high school, my life would be totally different, but however, I am not sure if that would be better than I am.","After graduation from junior high school, I chose to enter an industrial high school, not a normal high school, which most students go to, for I did not have high grades to attend good high schools which I wanted to. The most important reason is at that time I did not like study. If I could go back to my young age, I would have made a different choice. I wish that I could have enjoyed study and had worked hard. If so, I would have gotten high enough scores and attended in normal high school. Because normal high school has more literature classes than industrial high school does. If I had attended in a normal high school, I might have learned more knowledge about history, music and art. Then, I would share more information about my hometown to ELI classmates when we are chatting. If I had not studied in industrial high school, on the contrary, I would not know how to fix a great deal of electrical equipment. I might not have gotten married with my wife because after graduation from high school, I studied in a technology university. In any way, if I had chosen the other kind of high school, my life would be totally different, but however, I am not sure if that would be better than I am.",2,
Y,C895,13615,cb3,Chinese,Male,320,5,g,1945,1,114,108,108,"Actually I made a big decision when I finished my high school. I decided to go to military service first and then came to America. If I hadn't gone to military, I would still be studying in Taiwan. If I hadn't gone to military, I wouldn't have chance to come here. I think come here to meet international friends is good for me. If I'm studying in Taiwan, I can't meet international friends. English is important, but I'm too lazy to do my work. So if I study, I will improve my grades a lot. My grades are so bad now. I hope I will improve my grades.","Actually I made a big decision when I finished my high school. I decided to go to military service first and then came to America. If I hadn't gone to military, I would still be studying in Taiwan. If I hadn't gone to military, I wouldn't have chance to come here. I think come here to meet international friends is good for me. If I'm studying in Taiwan, I can't meet international friends. English is important, but I'm too lazy to do my work. So if I study, I will improve my grades a lot. My grades are so bad now. I hope I will improve my grades.","Actually I made a big decision when I finished my high school. I decided to go to military service first and then came to America. If I hadn't gone to military, I would still be studying in Taiwan. If I hadn't gone to military, I wouldn't have chance to come here. I think come here to meet international friends is good for me. If I'm studying in Taiwan, I can't meet international friends. English is important, but I'm too lazy to do my work. So if I study, I will improve my grades a lot. My grades are so bad now. I hope I will improve my grades.",2,
Y,C897,13648,ca4,Chinese,Male,320,5,g,1945,1,78,74,74,"If I hadn't come to the United states, I would still have worked in Beijing. If I had worked in Beijing, I would have gone back to China just after my landing the United States several weeks. If I hadn't quit my job, I would have become a full-professor. I I hadn't come to Pittsburgh, I would have not studied at ELI. I wish I could avoid to be trapped the troubles of transffering.

","If I hadn't come to the United states, I would still have worked in Beijing. If I had worked in Beijing, I would have gone back to China just after my landing the United States several weeks. If I hadn't quit my job, I would have become a full-professor. I I hadn't come to Pittsburgh, I would have not studied at ELI. I wish I could avoid to be trapped the troubles of transffering. ","If I hadn't come to the United states, I would still have worked in Beijing. If I had worked in Beijing, I would have gone back to China just after my landing the United States several weeks. If I hadn't quit my job, I would have become a full-professor. I I hadn't come to Pittsburgh, I would have not studied at ELI. I wish I could avoid to be trapped the troubles of transffering. ",2,
Y,K1424,13633,cc4,Korean,Male,320,5,g,1945,1,220,214,214,"After I finished a sophomore in Korea, I came to the U.S on January this year. If I had not decided to come to the U.S, I would have been a junior in my university. In fact, I did not want to go to the U.S because I had a short time to meet my family and my friends after I finished a military service on July last year. I might have had an enough time to meet them if I had not gone to the military service. Before I came to the U.S, I did not study English very hard. If I had studied English very hard at that time, I would have had better English skills than now. After I came to the U.S, I lived with a host family. I could not adapt to American culture well. If I had read books about that, I could have adapted to American culture very well. Now, I have been in the U.S for 9 months. I have learned many things such as English, American culture, and independence. I could not have learned the valuable things if I had come to the U.S. I will go back to Korea after two months. During the two months, I wish my English skills could get better.","After I finished a sophomore in Korea, I came to the U.S on January this year. If I had not decided to come to the U.S, I would have been a junior in my university. In fact, I did not want to go to the U.S because I had a short time to meet my family and my friends after I finished a military service on July last year. I might have had an enough time to meet them if I had not gone to the military service. Before I came to the U.S, I did not study English very hard. If I had studied English very hard at that time, I would have had better English skills than now. After I came to the U.S, I lived with a host family. I could not adapt to American culture well. If I had read books about that, I could have adapted to American culture very well. Now, I have been in the U.S for 9 months. I have learned many things such as English, American culture, and independence. I could not have learned the valuable things if I had come to the U.S. I will go back to Korea after two months. During the two months, I wish my English skills could get better.","After I finished a sophomore in Korea, I came to the U.S on January this year. If I had not decided to come to the U.S, I would have been a junior in my university. In fact, I did not want to go to the U.S because I had a short time to meet my family and my friends after I finished a military service on July last year. I might have had an enough time to meet them if I had not gone to the military service. Before I came to the U.S, I did not study English very hard. If I had studied English very hard at that time, I would have had better English skills than now. After I came to the U.S, I lived with a host family. I could not adapt to American culture well. If I had read books about that, I could have adapted to American culture very well. Now, I have been in the U.S for 9 months. I have learned many things such as English, American culture, and independence. I could not have learned the valuable things if I had come to the U.S. I will go back to Korea after two months. During the two months, I wish my English skills could get better.",2,
Y,S243,13536,fj0,Spanish,Female,320,5,g,1945,1,157,154,154,"One of the most important decisions that I made in my life was becoming a Nun. However, making the decision was not easy. One of the crucial issues was that my boyfriend at that time proposed to me. If I had married him, I would have never become a Nun. Maybe I would have been living in the same city where I was living at the time. If I had not been a Nun, I would not have worked with very poor people. Poor people taught me about the meaning of ""sharing."" Even thought this was a very happy time in my life, I decided to quit. If I hadn't quit, I would have been able to work in Africa. Sometimes I wish I could go to Africa. One year after leaving the convent, I got married. If I hadn't quit the convent, I would not have married Dio. I'm happy about my decision.","One of the most important decisions that I made in my life was becoming a Nun. However, making the decision was not easy. One of the crucial issues was that my boyfriend at that time proposed to me. If I had married him, I would have never become a Nun. Maybe I would have been living in the same city where I was living at the time. If I had not been a Nun, I would not have worked with very poor people. Poor people taught me about the meaning of ""sharing."" Even thought this was a very happy time in my life, I decided to quit. If I hadn't quit, I would have been able to work in Africa. Sometimes I wish I could go to Africa. One year after leaving the convent, I got married. If I hadn't quit the convent, I would not have married Dio. I'm happy about my decision.","One of the most important decisions that I made in my life was becoming a Nun. However, making the decision was not easy. One of the crucial issues was that my boyfriend at that time proposed to me. If I had married him, I would have never become a Nun. Maybe I would have been living in the same city where I was living at the time. If I had not been a Nun, I would not have worked with very poor people. Poor people taught me about the meaning of ""sharing."" Even thought this was a very happy time in my life, I decided to quit. If I hadn't quit, I would have been able to work in Africa. Sometimes I wish I could go to Africa. One year after leaving the convent, I got married. If I hadn't quit the convent, I would not have married Dio. I'm happy about my decision.",2,
